vehicles_in_ego_lane,vehicles_in_left_lane,vehicles_in_right_lane,closest_in_ego_lane_dist,closest_left_lane_dist,closest_right_lane_dist,relative_velocity_ego_lane,relative_velocity_left_lane,relative_velocity_right_lane,previous_action_1,action
3.0,0.0,1.0,14.864156723022461,10000.0,13.428420543670654,7.794003881514072,10000.0,3.9228982925415035,3.0,1.0
3.0,0.0,1.0,2.1443233489990234,10000.0,4.76000452041626,27.713446617126465,10000.0,10.800363570451736,1.0,3.0
2.0,0.0,2.0,8.919475793838501,10000.0,3.770369291305542,14.967115784762427,10000.0,13.044703006744385,3.0,4.0
3.0,0.0,1.0,20.141961812973022,10000.0,11.152795314788818,8.889750699308934,10000.0,4.142850875854492,4.0,3.0
0.0,4.0,0.0,10000.0,17.539508819580078,10000.0,10000.0,10.324063062667847,10000.0,3.0,4.0
4.0,0.0,0.0,25.516401290893555,10000.0,10000.0,6.89917516708374,10000.0,10000.0,4.0,4.0
4.0,0.0,0.0,32.20597648620606,10000.0,10000.0,6.410276174545288,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,42.35102081298828,10000.0,10000.0,11.90921401977539,10000.0,10000.0,0.0,4.0
4.0,0.0,0.0,56.09821319580078,10000.0,10000.0,14.057055950164795,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,72.61489868164062,10000.0,10000.0,7.437166213989258,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,80.33490753173828,10000.0,10000.0,7.903818607330322,10000.0,10000.0,0.0,0.0
0.0,4.0,0.0,10000.0,88.28705596923828,10000.0,10000.0,7.983563899993896,10000.0,0.0,4.0
4.0,0.0,0.0,94.2687530517578,10000.0,10000.0,4.680744171142578,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,100.6175308227539,10000.0,10000.0,7.432778358459473,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,106.32522583007812,10000.0,10000.0,4.586621284484863,10000.0,10000.0,4.0,1.0
4.0,0.0,0.0,110.61705017089844,10000.0,10000.0,4.100246906280518,10000.0,10000.0,1.0,1.0
4.0,0.0,0.0,114.66691589355467,10000.0,10000.0,4.0171308517456055,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,120.6855697631836,10000.0,10000.0,7.3193745613098145,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,128.34698486328125,10000.0,10000.0,7.883688926696777,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,138.29925537109375,10000.0,10000.0,11.296570777893066,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,149.94932556152344,10000.0,10000.0,11.87979221343994,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,163.899658203125,10000.0,10000.0,15.295905113220217,10000.0,10000.0,3.0,3.0
4.0,0.0,0.0,181.5595245361328,10000.0,10000.0,19.196125030517575,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,199.1494903564453,10000.0,10000.0,16.546180725097656,10000.0,10000.0,4.0,1.0
4.0,0.0,0.0,215.4211883544922,10000.0,10000.0,16.09333610534668,10000.0,10000.0,1.0,1.0
4.0,0.0,0.0,231.46762084960935,10000.0,10000.0,16.015949249267578,10000.0,10000.0,1.0,0.0
4.0,0.0,0.0,247.47555541992188,10000.0,10000.0,16.00272560119629,10000.0,10000.0,0.0,0.0
4.0,0.0,0.0,263.4769287109375,10000.0,10000.0,16.000465393066406,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,281.4872741699219,10000.0,10000.0,19.316526412963867,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,301.14727783203125,10000.0,10000.0,19.883201599121094,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,323.09930419921875,10000.0,10000.0,23.29648780822754,10000.0,10000.0,3.0,1.0
4.0,0.0,0.0,346.74932861328125,10000.0,10000.0,23.879777908325195,10000.0,10000.0,1.0,1.0
4.0,0.0,0.0,370.68951416015625,10000.0,10000.0,23.979455947875977,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,396.6894226074219,10000.0,10000.0,27.312936782836918,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,422.3375244140625,10000.0,10000.0,24.56614112854004,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,446.619140625,10000.0,10000.0,24.09674644470215,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,472.6773986816406,10000.0,10000.0,27.332979202270508,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,498.33544921875,10000.0,10000.0,24.56956672668457,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,522.6187744140625,10000.0,10000.0,24.097332000732425,10000.0,10000.0,0.0,4.0
4.0,0.0,0.0,544.6571044921875,10000.0,10000.0,20.70018577575684,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,565.0054321289062,10000.0,10000.0,20.119653701782227,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,585.06494140625,10000.0,10000.0,20.02044677734375,10000.0,10000.0,1.0,4.0
4.0,0.0,0.0,603.06494140625,10000.0,10000.0,16.687047958374023,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,621.4168701171875,10000.0,10000.0,19.43385505676269,10000.0,10000.0,3.0,3.0
4.0,0.0,0.0,643.1453857421875,10000.0,10000.0,23.21969985961914,10000.0,10000.0,3.0,0.0
3.0,0.0,1.0,25.000295639038082,10000.0,28.679615020751953,7.905870132148266,10000.0,21.328523635864258,0.0,3.0
3.0,0.0,1.0,11.148595809936527,10000.0,22.28423309326172,13.81222939491272,10000.0,-0.9294223785400408,3.0,4.0
3.0,0.0,1.0,7.496143341064453,10000.0,8.974800109863281,-2.106820583343506,10000.0,16.800730228424072,4.0,3.0
3.0,0.0,1.0,12.820594787597656,10000.0,0.8063392639160192,-1.340052604675293,10000.0,4.0591254234313965,3.0,3.0
3.0,0.0,1.0,6.355709075927734,10000.0,0.3411254882812518,11.381312131881714,10000.0,2.3626976013183594,3.0,1.0
3.0,0.0,1.0,25.000518798828125,10000.0,31.55933952331543,8.113915234804153,10000.0,21.10093116760254,1.0,1.0
3.0,0.0,1.0,12.93148422241211,10000.0,23.04787826538086,19.481486320495605,10000.0,-2.1222076416015625,1.0,4.0
4.0,0.0,0.0,7.470829010009766,10000.0,10000.0,20.076568126678467,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,8.44335556030273,10000.0,10000.0,20.084662914276123,10000.0,10000.0,3.0,3.0
3.0,0.0,1.0,21.70963859558105,10000.0,50.54370307922363,7.057168960571291,10000.0,22.870487213134766,3.0,3.0
3.0,0.0,1.0,22.04819965362549,10000.0,11.874366044998169,24.314255714416504,10000.0,10.54624629020691,3.0,1.0
1.0,3.0,0.0,7.31634044647217,7.802877426147461,10000.0,1.6385879516601562,31.363925933837887,10000.0,1.0,4.0
1.0,3.0,0.0,5.260854721069332,33.095534324645996,10000.0,3.554802894592285,20.429149627685547,10000.0,4.0,3.0
0.0,4.0,0.0,10000.0,7.188299179077145,10000.0,10000.0,20.46907949447632,10000.0,3.0,4.0
0.0,4.0,0.0,10000.0,33.60076284408569,10000.0,10000.0,28.78887367248535,10000.0,4.0,1.0
0.0,4.0,0.0,10000.0,53.711944580078125,10000.0,10000.0,12.099279403686523,10000.0,1.0,3.0
0.0,4.0,0.0,10000.0,67.77177429199219,10000.0,10000.0,15.333541870117188,10000.0,3.0,4.0
4.0,0.0,0.0,81.43011474609375,10000.0,10000.0,12.569665908813477,10000.0,10000.0,4.0,4.0
4.0,0.0,0.0,91.703369140625,10000.0,10000.0,8.780901908874512,10000.0,10000.0,4.0,4.0
4.0,0.0,0.0,98.08171081542967,10000.0,10000.0,4.816999912261963,10000.0,10000.0,4.0,1.0
4.0,0.0,0.0,102.48814392089844,10000.0,10000.0,4.139615535736084,10000.0,10000.0,1.0,1.0
4.0,0.0,0.0,106.5575942993164,10000.0,10000.0,4.023858547210693,10000.0,10000.0,1.0,0.0
4.0,0.0,0.0,110.56946563720705,10000.0,10000.0,4.004076957702637,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,116.58162689208984,10000.0,10000.0,7.31714391708374,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,124.24192810058594,10000.0,10000.0,7.883307933807373,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,134.19400024414062,10000.0,10000.0,11.29650592803955,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,145.8440399169922,10000.0,10000.0,11.879780769348145,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,157.78424072265625,10000.0,10000.0,11.979455947875977,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,171.78414916992188,10000.0,10000.0,15.312936782836914,10000.0,10000.0,3.0,3.0
4.0,0.0,0.0,189.45248413085935,10000.0,10000.0,19.19903564453125,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,207.0438995361328,10000.0,10000.0,16.54667854309082,10000.0,10000.0,4.0,1.0
4.0,0.0,0.0,223.31585693359372,10000.0,10000.0,16.093420028686523,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,241.3724670410156,10000.0,10000.0,19.33241081237793,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,259.0302429199219,10000.0,10000.0,16.569469451904297,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,275.3135070800781,10000.0,10000.0,16.097314834594727,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,293.3720703125,10000.0,10000.0,19.33307647705078,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,313.040283203125,10000.0,10000.0,19.886030197143555,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,332.9836120605469,10000.0,10000.0,19.98052406311035,10000.0,10000.0,1.0,0.0
4.0,0.0,0.0,352.9739074707031,10000.0,10000.0,19.996671676635746,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,372.9722595214844,10000.0,10000.0,19.999431610107425,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,394.9820861816406,10000.0,10000.0,23.316349029541016,10000.0,10000.0,3.0,1.0
4.0,0.0,0.0,418.6419982910156,10000.0,10000.0,23.8831729888916,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,444.5940246582031,10000.0,10000.0,27.29648208618164,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,470.2339172363281,10000.0,10000.0,24.563329696655277,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,494.51416015625,10000.0,10000.0,24.09626579284668,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,520.5721435546875,10000.0,10000.0,27.332897186279297,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,546.2301635742188,10000.0,10000.0,24.56955337524414,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,572.5236206054688,10000.0,10000.0,27.41377639770508,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,600.2319946289062,10000.0,10000.0,27.899822235107425,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,630.1923217773438,10000.0,10000.0,31.2993278503418,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,659.8336181640625,10000.0,10000.0,28.56381607055664,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,688.1140747070312,10000.0,10000.0,28.096349716186523,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,718.1721801757812,10000.0,10000.0,31.33291244506836,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,749.84033203125,10000.0,10000.0,31.886001586914062,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,781.7835693359375,10000.0,10000.0,31.980518341064453,10000.0,10000.0,3.0,0.0
3.0,0.0,1.0,25.01463508605957,10000.0,33.58132076263428,7.3476210832595825,10000.0,23.70472812652588,0.0,3.0
3.0,0.0,1.0,12.396965026855469,10000.0,22.619174003601074,18.305840969085693,10000.0,-1.022939682006836,3.0,4.0
3.0,0.0,1.0,25.22643661499023,10000.0,33.01731586456299,10.072492122650146,10000.0,22.725093841552734,4.0,1.0
3.0,0.0,1.0,14.47673225402832,10000.0,20.12871742248535,14.859596729278564,10000.0,1.9558062553405762,1.0,1.0
3.0,0.0,1.0,6.995414733886722,10000.0,11.265592575073246,2.9447970390319824,10000.0,16.336690425872803,1.0,4.0
2.0,0.0,2.0,21.065698623657227,10000.0,6.052961349487305,0.16013884544372603,10000.0,-1.2499303817749023,4.0,3.0
2.0,0.0,2.0,22.18618106842041,10000.0,14.470476150512695,-11.357296466827393,10000.0,-10.91046953201294,3.0,4.0
2.0,0.0,2.0,26.857234001159668,10000.0,14.861713171005249,-12.135341882705687,10000.0,3.1194028481841087,4.0,1.0
2.0,2.0,0.0,11.52066445350647,26.573719024658203,10000.0,3.190304291434586,-6.7698094844818115,10000.0,1.0,3.0
3.0,0.0,1.0,26.104649543762207,10000.0,6.1084144115448,1.3508691787719727,10000.0,6.659833963087294,3.0,3.0
3.0,0.0,1.0,18.13249158859253,10000.0,3.4117469787597656,12.743958711624146,10000.0,11.197679749078816,3.0,4.0
3.0,0.0,1.0,0.5865449905395526,10000.0,12.612811565399168,20.372161388397217,10000.0,7.963237697895238,4.0,3.0
3.0,0.0,1.0,20.54182529449463,10000.0,16.94771957397461,7.893207482249181,10000.0,7.684453725814819,3.0,3.0
4.0,0.0,0.0,7.22361946105957,10000.0,10000.0,13.120981968939303,10000.0,10000.0,3.0,4.0
3.0,0.0,1.0,25.55382537841797,10000.0,28.05087661743164,11.484955549240112,10000.0,20.890647888183594,4.0,4.0
4.0,0.0,0.0,8.878885269165036,10000.0,10000.0,20.95473051071167,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,13.24225997924804,10000.0,10000.0,22.271517276763916,10000.0,10000.0,0.0,0.0
4.0,0.0,0.0,11.914350509643555,10000.0,10000.0,0.5336771011352544,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,16.576229095458984,10000.0,10000.0,-5.32916259765625,10000.0,10000.0,3.0,0.0
3.0,0.0,1.0,17.661654949188232,10000.0,81.69052886962892,0.5794687271118164,10000.0,23.04191398620606,0.0,3.0
1.0,3.0,0.0,11.732913732528687,21.938624382019043,10000.0,8.724267303943634,21.740337371826172,10000.0,3.0,1.0
1.0,3.0,0.0,0.948591947555542,3.4112725257873535,10000.0,11.617133124731481,26.156542778015137,10000.0,1.0,2.0
1.0,3.0,0.0,10.768775701522827,12.331440925598145,10000.0,11.476760123623535,18.480207443237305,10000.0,2.0,4.0
1.0,3.0,0.0,18.996488332748413,8.814594268798828,10000.0,6.593749727340764,22.482511043548584,10000.0,4.0,3.0
1.0,3.0,0.0,25.31257939338684,23.31257438659668,10000.0,7.751222471639267,7.7512359619140625,10000.0,3.0,4.0
0.0,4.0,0.0,10000.0,31.87335205078125,10000.0,10000.0,7.942578315734863,10000.0,4.0,4.0
0.0,4.0,0.0,10000.0,37.97378921508789,10000.0,10000.0,4.676890850067139,10000.0,4.0,3.0
0.0,4.0,0.0,10000.0,44.36062240600586,10000.0,10000.0,7.442111492156982,10000.0,3.0,4.0
4.0,0.0,0.0,50.07594299316406,10000.0,10000.0,4.588841438293457,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,56.37932586669922,10000.0,10000.0,7.417134761810303,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,64.08940124511719,10000.0,10000.0,7.900403022766113,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,72.03985595703125,10000.0,10000.0,7.982980728149414,10000.0,10000.0,1.0,1.0
4.0,0.0,0.0,80.03138732910156,10000.0,10000.0,7.997091770172119,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,90.04006958007812,10000.0,10000.0,11.315950393676758,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,99.68964385986328,10000.0,10000.0,8.566657066345215,10000.0,10000.0,4.0,4.0
4.0,0.0,0.0,105.96141052246094,10000.0,10000.0,4.780387878417969,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,112.35975646972656,10000.0,10000.0,7.449806213378906,10000.0,10000.0,3.0,3.0
4.0,0.0,0.0,122.09618377685548,10000.0,10000.0,11.22242546081543,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,131.69923400878906,10000.0,10000.0,8.550674438476562,10000.0,10000.0,4.0,1.0
4.0,0.0,0.0,139.97317504882812,10000.0,10000.0,8.094103813171387,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,150.03012084960938,10000.0,10000.0,11.332528114318848,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,159.6879425048828,10000.0,10000.0,8.569489479064941,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,169.98138427734375,10000.0,10000.0,11.413765907287598,10000.0,10000.0,3.0,3.0
4.0,0.0,0.0,183.6998748779297,10000.0,10000.0,15.216266632080078,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,197.29986572265625,10000.0,10000.0,12.549622535705566,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,211.5834197998047,10000.0,10000.0,15.410370826721191,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,225.27996826171875,10000.0,10000.0,12.582792282104492,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,237.56988525390625,10000.0,10000.0,12.099592208862305,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,249.6194305419922,10000.0,10000.0,12.017019271850586,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,263.6380310058594,10000.0,10000.0,15.319355010986328,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,279.2994384765625,10000.0,10000.0,15.883686065673828,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,295.2415771484375,10000.0,10000.0,15.98012351989746,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,313.2418212890625,10000.0,10000.0,19.313051223754883,10000.0,10000.0,3.0,3.0
4.0,0.0,0.0,334.91021728515625,10000.0,10000.0,23.199054718017575,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,358.51177978515625,10000.0,10000.0,23.86312866210937,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,384.4537963867188,10000.0,10000.0,27.29305648803711,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,410.0919799804688,10000.0,10000.0,24.562744140625,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,436.382080078125,10000.0,10000.0,27.412612915039062,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,462.0797424316406,10000.0,10000.0,24.583175659179688,10000.0,10000.0,4.0,4.0
4.0,0.0,0.0,484.3597106933594,10000.0,10000.0,20.78321075439453,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,506.7594604492188,10000.0,10000.0,23.450288772583008,10000.0,10000.0,3.0,3.0
4.0,0.0,0.0,532.4961547851562,10000.0,10000.0,27.22250747680664,10000.0,10000.0,3.0,1.0
4.0,0.0,0.0,560.109375,10000.0,10000.0,27.867136001586918,10000.0,10000.0,1.0,0.0
4.0,0.0,0.0,588.0432739257812,10000.0,10000.0,27.977294921875,10000.0,10000.0,0.0,3.0
3.0,0.0,1.0,25.46139717102051,10000.0,32.55527877807617,11.50745177268982,10000.0,22.215323448181152,3.0,1.0
3.0,0.0,1.0,13.103076934814453,10000.0,20.76375961303711,19.95863914489746,10000.0,-0.11079692840576172,1.0,4.0
4.0,0.0,0.0,7.999713897705078,10000.0,10000.0,20.908642292022705,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,0.4543075561523402,10000.0,10000.0,18.789531230926514,10000.0,10000.0,3.0,4.0
3.0,0.0,1.0,17.55386924743653,10000.0,50.44330024719238,17.00705647468567,10000.0,19.57859444618225,4.0,3.0
3.0,0.0,1.0,20.106305122375485,10000.0,71.0087890625,4.417085379362106,10000.0,21.47054624557495,3.0,3.0
3.0,0.0,1.0,9.465408980846405,10000.0,16.653957843780518,26.13261127471924,10000.0,0.010847091674804688,3.0,3.0
1.0,3.0,0.0,15.43747067451477,18.187025785446167,10000.0,4.617280960083008,27.019058227539062,10000.0,3.0,4.0
1.0,3.0,0.0,8.539074897766112,44.16088581085205,10000.0,8.531737565994263,25.609553337097168,10000.0,4.0,4.0
1.0,3.0,0.0,2.254745483398441,66.33493423461914,10000.0,12.70879077911377,20.36106300354004,10000.0,4.0,3.0
0.0,4.0,0.0,10000.0,23.948503017425537,10000.0,10000.0,25.45201301574707,10000.0,3.0,4.0
0.0,4.0,0.0,10000.0,39.56733322143555,10000.0,10000.0,8.487229347229004,10000.0,4.0,3.0
0.0,4.0,0.0,10000.0,49.8654670715332,10000.0,10000.0,11.41529655456543,10000.0,3.0,4.0
4.0,0.0,0.0,59.56514739990234,10000.0,10000.0,8.583868980407715,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,69.86576843261719,10000.0,10000.0,11.416234970092772,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,79.56523132324219,10000.0,10000.0,8.583794593811035,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,87.85565185546875,10000.0,10000.0,8.099763870239258,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,97.91541290283205,10000.0,10000.0,11.333495140075684,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,107.57371520996094,10000.0,10000.0,8.569655418395996,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,115.85710144042967,10000.0,10000.0,8.097347259521484,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,123.90552520751952,10000.0,10000.0,8.01663589477539,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,133.92393493652344,10000.0,10000.0,11.319290161132812,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,145.58529663085938,10000.0,10000.0,11.883674621582031,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,157.52743530273438,10000.0,10000.0,11.980121612548828,10000.0,10000.0,1.0,0.0
4.0,0.0,0.0,169.51754760742188,10000.0,10000.0,11.99660301208496,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,181.51585388183597,10000.0,10000.0,11.999419212341309,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,195.52569580078125,10000.0,10000.0,15.3163480758667,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,209.17547607421875,10000.0,10000.0,12.56672477722168,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,223.467529296875,10000.0,10000.0,15.413293838500977,10000.0,10000.0,3.0,3.0
4.0,0.0,0.0,241.185791015625,10000.0,10000.0,19.2161865234375,10000.0,10000.0,3.0,1.0
4.0,0.0,0.0,260.7958679199219,10000.0,10000.0,19.86605453491211,10000.0,10000.0,1.0,1.0
4.0,0.0,0.0,280.729248046875,10000.0,10000.0,19.977109909057617,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,302.7279968261719,10000.0,10000.0,23.312536239624023,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,326.385986328125,10000.0,10000.0,23.88252067565918,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,352.3376770019531,10000.0,10000.0,27.296371459960938,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,377.9775085449219,10000.0,10000.0,24.563310623168945,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,404.2678833007813,10000.0,10000.0,27.412710189819336,10000.0,10000.0,3.0,3.0
4.0,0.0,0.0,433.9858703613281,10000.0,10000.0,31.21608543395996,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,463.5857543945313,10000.0,10000.0,28.549591064453125,10000.0,10000.0,4.0,4.0
4.0,0.0,0.0,489.8490295410156,10000.0,10000.0,24.7774715423584,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,516.2459106445312,10000.0,10000.0,27.449308395385746,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,541.9618530273438,10000.0,10000.0,24.58944702148437,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,566.2550659179688,10000.0,10000.0,24.10072898864746,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,592.3153076171875,10000.0,10000.0,27.333660125732425,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,617.9736938476562,10000.0,10000.0,24.56968307495117,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,644.2672119140625,10000.0,10000.0,27.413799285888672,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,671.9755859375,10000.0,10000.0,27.899826049804688,10000.0,10000.0,0.0,0.0
4.0,0.0,0.0,699.92578125,10000.0,10000.0,27.982881546020508,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,727.917236328125,10000.0,10000.0,27.997074127197266,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,757.9259643554688,10000.0,10000.0,31.31594657897949,10000.0,10000.0,3.0,1.0
3.0,0.0,1.0,25.18968963623047,10000.0,31.757455825805664,10.04732871055603,10000.0,20.78309917449951,1.0,0.0
3.0,0.0,1.0,14.588088989257812,10000.0,20.82979393005371,14.276032447814941,10000.0,0.6061677932739267,0.0,4.0
3.0,0.0,1.0,8.398567199707031,10000.0,13.86709976196289,1.295953512191772,10000.0,14.057889461517334,4.0,3.0
3.0,0.0,1.0,6.786102294921882,10000.0,11.610181808471685,2.662237882614136,10000.0,-5.284423351287842,3.0,4.0
2.0,0.0,2.0,23.96553611755371,10000.0,13.933594703674316,2.9536459445953387,10000.0,-11.445755720138552,4.0,1.0
2.0,0.0,2.0,33.90607833862305,10000.0,21.34050178527832,-10.314842224121096,10000.0,2.555864334106447,1.0,3.0
1.0,0.0,3.0,39.89127063751221,10000.0,18.960441827774048,-6.293044567108153,10000.0,1.8082330226898202,3.0,1.0
1.0,3.0,0.0,21.986260414123535,0.22586441040039062,10000.0,-3.929561138153076,21.27104139328003,10000.0,1.0,4.0
1.0,3.0,0.0,24.693312883377075,16.558842420578006,10000.0,-1.7924580574035645,16.124030113220215,10000.0,4.0,3.0
1.0,3.0,0.0,29.977378368377686,19.452241420745853,10000.0,6.773584961891174,9.546599864959717,10000.0,3.0,3.0
1.0,3.0,0.0,21.349352836608887,2.948822975158693,10000.0,9.73005810379982,20.25065803527832,10000.0,3.0,3.0
1.0,3.0,0.0,12.23774147033691,16.47990226745605,10000.0,9.475090846419334,9.481905914843082,10000.0,3.0,3.0
0.0,4.0,0.0,10000.0,0.8410911560058594,10000.0,10000.0,18.664893493056297,10000.0,3.0,4.0
0.0,4.0,0.0,10000.0,16.691287994384773,10000.0,10000.0,16.533260949887335,10000.0,4.0,4.0
4.0,0.0,0.0,30.944881439208984,10000.0,10000.0,12.773006467148662,10000.0,10000.0,4.0,4.0
4.0,0.0,0.0,41.31869888305664,10000.0,10000.0,8.815040079760365,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,49.72394561767578,10000.0,10000.0,8.139063276583329,10000.0,10000.0,0.0,4.0
4.0,0.0,0.0,55.782920837402344,10000.0,10000.0,4.707240282179555,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,60.13471603393554,10000.0,10000.0,4.120831627737061,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,64.19482421875,10000.0,10000.0,4.02063878469562,10000.0,10000.0,1.0,0.0
4.0,0.0,0.0,68.2050895690918,10000.0,10000.0,4.003523362615397,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,72.20683670043945,10000.0,10000.0,4.000600831926022,10000.0,10000.0,1.0,1.0
4.0,0.0,0.0,76.20713424682617,10000.0,10000.0,4.000102155887305,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,82.21731948852539,10000.0,10000.0,7.316464602214836,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,89.87728500366211,10000.0,10000.0,7.883191956240701,10000.0,10000.0,0.0,0.0
4.0,0.0,0.0,97.81917953491211,10000.0,10000.0,7.980038605176524,10000.0,10000.0,0.0,0.0
4.0,0.0,0.0,105.80924606323242,10000.0,10000.0,7.996588693574341,10000.0,10000.0,0.0,1.0
